,year,pct,ser_num,datestop,timestop,recstat,inout,trhsloc,perobs,crimsusp,perstop,typeofid,explnstp,othpers,arstmade,arstoffn,sumissue,sumoffen,compyear,comppct,offunif,officrid,frisked,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,sex,race,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,city,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypcm,linecm,detailcm
532593,2009,77,9422,11192009,2240,A,O,P,10.0,GRAND LARCENY AUTO,15,P,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,175,175,Y,N, , ,M,B,10201987,22,5,6,150,BR,BR,T, ,L, , ,STREET/CAR,541,LINCOLN PLACE,FRANKLIN AVENUE,CLASSON AVENUE, ,BROOKLYN, , ,77,D,16, ,0995794,0183996,CM,1,46
170134,2009,43,4635,3292009,1630,1,O,P,3.0,FEL,2,P,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,43,43,N,Y, , ,M,Q,11071982,26,5,9,175,BK,BR,M, ,L, , ,STREET, , ,BEACH AVENUE,EAST TREMONT AVENUE, ,BRONX, , ,43,J, , ,1020938,0245451,CM,1,85
54768,2009,79,1287,1292009,1310,A,I,P,10.0,OBSTRUCT GOV'T ADMINISTRATION,10,P,Y,Y,Y,OBSTRUCT GOV'T ADMINISTRATION,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,79,79,N,N, , ,M,B,2151987,21,5,11,170,BR,BR,M, ,L, , ,HOUSING,623,PARK AVENUE,MARCY AVENUE,NOSTRAND AVENUE, ,BROOKLYN, , ,79,K,16, ,0997843,0193376,CM,1,65
36313,2009,109,899,1202009,1925,A,O,P,1.0,CPW,5,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,109,109,Y,N,V,S,M,Q,10171988,21,5,11,280,BR,BR,M, ,L, , ,STREET, , ,43 AVENUE,157 STREET, ,QUEENS, , ,109,H, , ,1037201,0215900,CM,1,20
578692,2009,44,11700,12292009,2255,A,O,P,1.0,FELONY,5,P,Y,N,N, ,Y,DISORDERLY CONDUCT,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,173,44,Y,Y, , ,M,B,1131993,16,5,10,160,BK,BK,T, ,L, , ,STREET, , ,TELLER AVENUE,EAST 166 STREET, ,BRONX, , ,44,H, , ,1008292,0241571,CM,1,20
501572,2009,90,9202,10302009,1902,1,O,H,1.0,CPM,3,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,824,824,Y,N, , ,M,Q,12111961,47,5,10,220,SP,BR,H, ,L, , ,SIDEWALK,120,HUMBOLDT STREET,BOERUM STREET,SEIGEL STREET, ,BROOKLYN, , ,90,G, , ,1000569,0196249,CM,1,27
10714,2009,105,103,1072009,2120,A,O, ,1.0,FEL,5,P,Y,N,Y,511,Y,CELL PHONE,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,105,105,N,N, , ,M,B,5181950,57,5,11,160,BK,BR,M, ,L, , ,STREET, , ,BROOKVILLE BOULEVARD,141 AVENUE, ,QUEENS, , ,105,B,5, ,1056376,0181569,CM,1,46
255759,2009,122,2576,5192009,1915,1,O,P,7.0,CPW,16,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,122,122,Y,N, , ,M,W,6301992,16,5,2,140,BL,BL,T, ,L, , , ,100,ESSEX DRIVE,WESTPORT STREET,RICHMOND HILL ROAD, ,STATEN ISLAND, , ,122,Q, , , , ,CM,1,20
492418,2009,6,1999,10242009,505,1,I,T,10.0,GRAND LARC,15,P,Y,N,N, ,N, ,0,0,N,I,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,861,861,Y,N,V,S,M,B,7091979,30,6,0,200,XX,XX,H, ,L, , ,S/B PLAT, , ,7 AVENUE SOUTH,CHRISTOPHER STREET, ,MANHATTAN, , ,6,E, , ,0983458,0206549,CM,1,45
192048,2009,61,1612,4102009,1843,A,O,P,1.0,PETIT LARCENY,5,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,61,61,N,N,V,S,M,W,10161991,18,5,11,140,BK,BR,T, ,L, , ,STREET,2188,EAST 16 STREET,AVENUE V,AVENUE U, ,BROOKLYN, , ,61,F,8, ,0996698,0156887,CM,1,68
351141,2009,75,21172,7252009,1335,A,I,P,1.0,CRIMINAL TRESPASS,1,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,75,75,N,N, , ,M,B,10191987,21,5,11,170,BK,BR,M, ,L, , ,LOBBY,1210,LORING AVENUE,AUTUMN AVENUE,CRESCENT STREET, ,BROOKLYN, , ,75,M, , ,1021137,0182351,CM,1,31
236727,2009,120,7507,5072009,2200,A,I,P,5.0,ASSAULT,10,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,120,120,Y,N, , ,M,B,5261969,39,6,2,230,BK,BR,M, ,L, , ,HOUSE,19,YORK AVENUE,CARLYLE STREET,RICHMOND TERRACE, ,STATEN ISLAND, , ,120,H, , ,0959550,0174644,CM,1,9
206112,2009,75,10578,4192009,1340,1,O,H,1.0,MISD,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,75,75,N,N, , ,M,Q,4091990,19,5,5,150,BK,BR,T, ,L, , ,F/O LOBBY,1167,STANLEY AVENUE,AUTUMN AVENUE,CRESCENT STREET, ,BROOKLYN, , ,75,M, , ,1021292,0181811,CM,1,31
73019,2009,32,2699,2072009,2215,A,O,P,2.0,CPW,2,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,182,182,Y,N,V,S,M,A,12311900,20,5,7,160,BK,BR,M, ,L, , ,STREEET, , ,LENOX AVENUE,WEST 131 STREET, ,MANHATTAN, , ,32,B,4, ,1000106,0234958,CM,1,20
123655,2009,90,2809,3052009,1314,A,O,P,1.0,GLA,5,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,90,90,N,N, , ,M,W,3101978,31,6,2,170,BR,BR,M, ,L, , ,STREET, , ,OLIVE STREET,MASPETH AVENUE, ,BROOKLYN, , ,90,J, , ,1001155,0200164,CM,1,46
163745,2009,69,1537,3262009,1215,1,O,P,1.0,BURG,5,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,69,69,N,N,V,S,M,B,1311968,50,5,6,160,BK,BR,M, ,L, , ,SIDEWALK, , ,FLATLANDS AVENUE,EAST 86 STREET, ,BROOKLYN, , ,69,C, , ,1009538,0171858,CM,1,14
66886,2009,44,1692,2042009,2030,A,I,P,1.0,MISD,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,44,44,Y,N, , ,M,A,6031965,43,5,5,145,BK,BK,T, ,L, , ,BUILDING LOBBY,1350,GRAND CONCOURSE,EAST 170 STREET,MARCY PLACE, ,BRONX, , ,44,Q, ,32,1007868,0244466,CM,1,31
452733,2009,73,21093,9292009,2325,A,O,P,2.0,ASSAULT,25,P,Y,N,N, ,Y,KNIFE IN PUBLIC VIEW (DISCON),0,0,Y, ,Y,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,73,73,Y,Y, , ,F,B,7151988,21,5,7,155,BK,BR,H, ,L, , , , , ,BRISTOL STREET,PITKIN AVENUE, ,BROOKLYN, , ,73,G,7, ,1008495,0183171,CM,1,9
428856,2009,75,23869,9142009,2130,A,O,P,1.0,FELONY,2,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,75,75,N,N, , ,M,Q,12261971,37,5,3,170,BK,BR,M, ,L, , ,STREET, , ,RIDGEWOOD AVENUE,HALE AVENUE, ,BROOKLYN, , ,75,B, , ,1017331,0188283,CM,1,46
573747,2009,79,20540,12232009,1630,A,O,P,1.0,ASSAULT,1,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,79,79,N,N, , ,F,B,12121971,38,5,7,140,BK,BR,M, ,L, , ,STREET,11,VAN BUREN STREET,THROOP AVENUE,TOMPKINS AVENUE, ,BROOKLYN, , ,79,D,11, ,0999636,0190639,CM,1,9
573249,2009,90,10343,12232009,45,A,O,P,1.0,ROBBERY,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,90,90,N,N,V,S,M,Q,1271981,28,5,8,185,BK,BR,M, ,L, , ,STREET, , ,GRAHAM AVENUE,VARET STREET, ,BROOKLYN, , ,90,G, , ,1000194,0195423,CM,1,85
279777,2009,70,5155,6042009,2136,A,O,P,0.0,MIS/CPW,5,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,70,70,Y,N, , ,F,B,10061991,18,5,4,110,BK,BR,T, ,L, , ,STREET,711,OCEAN AVENUE,BEVERLEY ROAD,REGENT PLACE, ,BROOKLYN, , ,70,I,20, ,0995320,0174418,CM,1,20
344017,2009,50,1221,7212009,100,1,I,T,5.0,GRAND LARCENY,5,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,862,862,N,N,V,S,M,W,12131989,19,5,6,170,BK,BR,M, ,L, , ,ISLAND PLATFORM, , ,BROADWAY,WEST 242 STREET, ,BRONX, , ,50,H, , ,1012345,0263323,CM,1,45
574764,2009,46,8913,12242009,2210,A,O,P,1.0,CRIM TRES,2,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,46,46,N,N, , ,M,B,5231990,19,5,7,155,BK,BR,M, ,L, , , ,2466,MARION AVENUE,EAST FORDHAM ROAD,EAST 188 STREET, ,BRONX, , ,46,D,1, ,1013631,0252835,CM,1,31
559055,2009,120,20830,12092009,2330,A,O,P,3.0,FELONY,5,V,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,437,437,Y,N,V,S,M,B,10101981,28,6,0,195,BK,BR,M, ,L, , ,STREET, , ,PORT RICHMOND AVENUE,ANDERSON AVENUE, ,STATEN ISLAND, , ,120,P, , ,0946721,0170779,CM,1,85
277667,2009,100,1322,6032009,1045,A,O,P,1.0,ROBBERY,5,P,Y,N,N, ,Y,OPER BIKE SIDEWALK,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,100,100,N,N, , ,M,B,5131990,19,6,1,200,BK,BR,M, ,L, , , , , ,ROCKAWAY BEACH BOULEVARD,BEACH 86 STREET, ,QUEENS, , ,100,B,4, ,1036674,0153399,CM,1,85
283,2009,114,14,1012009,230,1,I,H,1.0,CRIM TRES,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,809,809,N,N, , ,M,B,5261976,32,5,8,160,BK,BR,T, ,L, , , ,31-65,49 STREET,DEAD END,31 AVENUE, ,QUEENS, , ,114,A, , ,1009060,0215172,CM,1,31
489274,2009,90,9020,10222009,1400,A,O,P,2.0,BURGLARY,5,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,90,90,N,N,V,S,F,I,3121969,40,5,6,160,BK,BR,T, ,L, , ,SIDEWALK, , ,SCHOLES STREET,LORIMER STREET, ,BROOKLYN, , ,90,H, , ,0998550,0197336,CM,1,14
551400,2009,73,25451,12032009,2050,1,O,H,1.0,CPW,2,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,802,802,Y,N, , ,M,B,7211979,20,6,1,175,BK,BR,M, ,L, , ,WALKWAY,89,CHRISTOPHER AVE,GLENMORE PROJECTS,GLENMORE AVENUE, ,BROOKLYN, , ,73,H,8, ,1010237,0183955,CM,1,20
435311,2009,32,8129,9182009,2105,A,O,P,2.0,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,174,32,Y,N, , ,M,B,8151991,18,5,7,155,BK,BR,T, ,L, , ,PUBLIC SIDEWALK, , ,LENOX AVENUE,WEST 141 STREET, ,MANHATTAN, , ,32,E,10, ,1001387,0237266,CM,1,20
174570,2009,34,2095,4012009,1227,1,I,T,2.0,ROBBERY,10,P,Y,N,Y,1050.9D,N, ,0,0,N, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,879,879,Y,N,V,S,M,Q,1291968,41,6,1,225,BK,BR,H, ,L, , ,TRAIN, , ,BROADWAY,DYCKMAN STREET, ,MANHATTAN, , ,34,D,10, ,1004367,0254628,CM,1,85
247462,2009,75,14759,5142009,150,A,O,P,1.0,CPW,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,75,75,N,Y,V,S,M,B,12311900,28,6,2,205,BK,BR,M, ,L, , ,SIDWALK, , ,FULTON STREET,VAN SICLEN AVENUE, ,BROOKLYN, , ,75,A, , ,1014297,0186320,CM,1,20
454004,2009,43,7901,9302009,1625,1,I,H,1.0,CRIM TRESS,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,808,808,N,N, , ,M,B,6101990,19,5,10,170,BK,BR,T, ,L, , ,CASTLE HILL,635,CASTLE HILL AVENUE,SEWARD AVENUE,RANDALL AVENUE, ,BRONX, , ,43,B, , ,1026259,0237993,CM,1,31
531597,2009,14,9254,11192009,1215,1,I,T,5.0,PET LARC,5,P,Y,N,N, ,N, ,0,0,N,I,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,861,861,Y,N,V,S,M,B,6211966,43,5,7,150,BK,BR,M, ,L, , ,BTH R142, , ,7 AVENUE,WEST 34 STREET, ,MANHATTAN, , ,14,C,7, ,0986848,0212883,CM,1,68
163677,2009,109,3458,3262009,1123,A,O,P,1.0,BURGLARY,3,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,109,109,N,N, , ,M,A,7101975,33,5,8,175,BK,BK,M, ,L, , ,STREET, , ,59 AVENUE,148 STREET, ,QUEENS, , ,109,A, , ,1033907,0209877,CM,1,14
311898,2009,40,8309,6272009,2030,1,I,H,1.0,CRIMINAL TRESPASSING,1,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,807,807,N,N, , ,Z,U,5061972,37,5,10,160,BK,BR,M, ,L, , ,LOBBY,700,EAST 156 STREET,FOREST AVENUE,SAINT MARYS PARK, ,BRONX, , ,40,E,4, ,1009957,0237442,CM,1,31
30987,2009,75,882,1172009,1709,A,O, ,1.0,ROBBERY,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,75,75,Y,N, , ,M,B,5171992,16,6,1,160,BK,BR,T, ,L, , ,STREET, , ,GEORGIA AVENUE,BLAKE AVENUE, ,BROOKLYN, , ,75,E, , ,1012906,0182501,CM,1,85
230210,2009,75,13516,5032009,1826,1,I,H,1.0,CRIM TRES,2,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,802,802,N,N, , ,M,B,5011989,19,5,11,150,BK,BR,T, ,L, , ,LOBBY,495,FOUNTAIN AVENUE,LINDEN BOULEVARD,SUTTER AVENUE, ,BROOKLYN, , ,75,I, , ,1019589,0182581,CM,1,31
274895,2009,108,3134,6012009,59,A,O,P,1.0,GLA,10,P,Y,N,N, ,Y,STOP SIGN,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,108,108,Y,N, , ,M,W,4081970,39,5,8,210,BR,BR,M, ,L, , ,STREET, , ,JACKSON AVENUE,44 DRIVE, ,QUEENS, , ,108,B, , ,1000215,0211479,CM,1,46
119561,2009,115,2845,3022009,2237,A,O,P,3.0,GRAND LARCENY AUTO,4,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,115,115,N,N, , ,M,Q,1191979,30,5,11,205,BR,BR,H, ,L, , ,STREET,104-47,37 DRIVE,107 STREET,104 STREET, ,QUEENS, , ,115,I, , ,1022312,0213403,CM,1,46
331116,2009,90,6497,7112009,315,1,O,H,1.0,CPW,3,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,90,90,Y,N,V,S,M,Q,12151990,18,5,6,170,BK,BR,M, ,L, , ,STREET,140,MOORE STREET,BUSHWICK AVENUE,HUMBOLDT STREET, ,BROOKLYN, , ,90,G, , ,1000985,0195765,CM,1,20
501963,2009,94,1419,10302009,2105,1,O,P,2.0,CRIM MIS,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,94,94,Y,N, ,S,M,Q,9301985,24,5,11,176,BK,BR,T, ,L, , ,SIDEWALK, , ,HUMBOLDT STREET,JACKSON STREET, ,BROOKLYN, , ,94,D,3, ,1000036,0200433,CM,1,23
552740,2009,75,29783,12042009,1820,A,O,P,3.0,MISD,3,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,75,75,Y,Y, , ,M,B,11211965,44,5,10,165,BK,BR,M, ,L, , ,SIDEWALK, , ,HEGEMAN AVENUE,SHEPHERD AVENUE, ,BROOKLYN, , ,75,K, , ,1018159,0181908,CM,1,20
359443,2009,120,12851,7312009,238,A,O,P,1.0,CPW,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,120,120,Y,N,V,S,M,B,2091989,20,5,8,185,BK,BR,M, ,L, , ,ST, , ,WALOON STREET,FOREST AVENUE, ,STATEN ISLAND, , ,120, , , , , ,CM,1,20
435175,2009,72,3249,9182009,2005,A,O,P,5.0,CPM,10,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,72,72,Y,N,V,S,M,P,2021982,27,5,7,145,BK,BK,M, ,L, , ,SIDEWALK, , ,6 AVENUE,49 STREET, ,BROOKLYN, , ,72,E,9, ,0982160,0174026,CM,1,27
54500,2009,40,2206,1292009,1107,1,I,H,3.0,CRIM TRESS,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,807,807,Y,N, , ,M,B,5131981,27,5,9,200,BK,BR,M, ,L, , ,LOBBY,350,EAST 143 STREET,WILLIS AVENUE,ALEXANDER AVENUE, ,BRONX, , ,40,I,9, ,1005838,0235427,CM,1,31
94444,2009,106,1044,2182009,245,A,O,P,1.0,FELONY,15,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,172,172,Y,N, , ,M,B,6061979,29,5,9,180,BK,BR,M, ,L, , ,STREET, , ,ROCKAWAY BOULEVARD,WOODHAVEN BOULEVARD, ,QUEENS, , ,106,D, , ,1027357,0187308,CM,1,46
