,year,pct,ser_num,datestop,timestop,recstat,inout,trhsloc,perobs,crimsusp,perstop,typeofid,explnstp,othpers,arstmade,arstoffn,sumissue,sumoffen,compyear,comppct,offunif,officrid,frisked,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,sex,race,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,city,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypcm,linecm,detailcm
279246,2010,88,3518,6052010,1347,A,O,P,1,ROB,5,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,88,88,N,N,V,S,M,B,8231995,14,5,7,160,BK,BR,T, ,L, , ,SIDEWALK,139,FLATBUSH AVEN,ATLANTIC AVENUE,ASHLAND PLACE, ,BROOKLYN, , ,88,E, ,1,990430,188638,CM,1,85
574607,2010,43,10833,12082010,1950,1,O,P,1,MISD,3,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,43,43,Y,Y, , ,M,B,4291975,35,5,10,160,BR,BR,M, ,L, , ,BUILDING,1583,THIERIOT AVEN,EAST TREMONT AVENUE,GUERLAIN STREET, ,BRONX, , ,43,J, , ,1021294,245376,CM,1,31
352146,2010,32,5776,7222010,1350,A,O,P,1,MISD,2,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,32,32,Y,N, , ,M,B,12311900,27,5,7,185,BK,BR,T, ,L, , ,BUILDING STEPS,138,WEST 133 STRE,POWELL BOULEVARD,LENOX AVENUE, ,MANHATTAN, , ,32,C,   6,  60,1000027,235594,CM,1,27
115004,2010,41,1779,3092010,1440,A,O,P,1,ROBBERY,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,41,41,Y,N,V,S,M,Q,3281988,21,5,7,150,BR,BR,T, ,L, , ,STREET, , ,GARRISON AVENUE,LONGWOOD AVENUE, ,BRONX, , ,41,C,3, ,1013587,236221,CM,1,85
214502,2010,24,1294,5032010,400,A,I,P,5,BURGLARY,10,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,24,24,N,N, , ,M,Q,11051965,43,5,7,180,BK,BK,H, ,L, , ,RESIDENTIAL, , ,COLUMBUS AVENUE,WEST 107 STREET, ,MANHATTAN, , ,24,E, , ,994667,230710,CM,1,14
267268,2010,60,3649,5292010,250,A,O,P,1,FEL,10,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,60,60,Y,N,V,S,M,Q,2041976,34,5,6,180,BK,BR,M, ,L, , ,STREET, , ,WEST 24 STREET,MERMAID AVENUE, ,BROOKLYN, , ,60,F, , ,986713,149102,CM,1, 85
216166,2010,49,2737,5042010,1336,A,O,P,1,CSCS,1,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,49,49,N,N,V,S,M,I,2271993,17,5,9,170,BR,BR,M, ,L, , ,CORNER, , ,MATTHEWS AVENUE,MORRIS PARK AVENUE, ,BRONX, , ,49,A,2, ,1022512,247579,CM,1,28
353309,2010,18,1959,7232010,1125,1,O,P,20,GRAND LARCENY,5,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,18,18,Y,N,V,S,M,B,12311900,26,6,1,215,BK,BR,M, ,L, , ,STREET, , ,PARK AVENUE,EAST 50 STREET, ,MANHATTAN, , ,18,A, , ,991458,215139,CM,1,45
267389,2010,115,6387,5292010,500,1,O,P,1,GLA,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,170,170,N,N, , ,M,B,12121978,31,6,2,170,BR,BR,M, ,L, , ,STREET, , ,34 AVENUE,109 STREET, ,QUEENS, , ,115,I, , ,1023114,214882,CM,1, 46
251605,2010,66,1485,5212010,1640,1,O,P,1,FEL,5,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,66,66,Y,N, , ,M,A,4021994,16,5,9,170,BR,BR,T, ,L, , ,SIDEWALK,125,CHURCH AVENUE,EAST 2 STREET,MC DONALD AVENUE, ,BROOKLYN, , ,66,K, ,6,990119,173558,CM,1, 20
470846,2010,43,8882,10092010,100,1,O,H,1,FEL,1,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,808,808,N,N, , ,M,B,7091988,22,5,0,100,BR,BR,M, ,L, , ,STREET, , ,CROES AVENUE,SEWARD AVENUE, ,BRONX, , ,43,A, , ,1020760,237506,CM,1,20
485877,2010,105,7751,10172010,1040,A,O,P,1,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,105,105,N,N, , ,M,Q,1061966,44,5,8,180,BK,BR,M, ,L, , ,PRIVATE HOUSE,104-38,208 STREET,109 AVENUE,104 AVENUE, ,QUEENS, , ,105,I,21, ,1053401,198234,CM,1,14
372786,2010,14,7771,8062010,1511,1,I,T,3,MISD,2,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,860,860,N,N,V,S,M,B,12311900,58,6,0,180,BK,BR,M, ,L, , ,BTH N63A, , ,8 AVENUE,WEST 42 STREET, ,MANHATTAN, , ,14,H,  11, ,987078,215157,CM,1,68
404701,2010,110,10913,8272010,2120,A,O,P,1,CPW,2,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,110,110,Y,Y,V,S,M,Q,12311900,20,5,8,195,BK,BR,M, ,L, , ,COMMERCIAL, , ,BROADWAY,45 AVENUE, ,QUEENS, , ,110,A, , ,1017225,209572,CM,1,20
411123,2010,120,15258,8312010,2350,A,O,P,3,BURG,3,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,437,437,Y,N,V,S,F,U,12311900,18,5,0,130,BR,BR,M, ,L, , ,STREET, , ,PORT RICHMOND AVENUE,BLACKFORD AVENUE, ,STATEN IS, , ,120,P, , ,945882,169462,CM,1,14
421527,2010,114,8101,9082010,630,1,O,P,2,GLA- PA. YXE4105,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,114,114,N,N, , ,M,B,5211970,40,5,9,210,BK,BR,H, ,L, , ,CAR, , ,27 ROAD,21 STREET, ,QUEENS, , ,114,K, , ,1004634,220415,CM,1,45
533744,2010,101,9013,11122010,2335,A,O,P,2,MISD,2,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,101,101,Y,N,V,S,M,B,2211980,30,5,8,165,BK,BR,T, ,L, , ,REDFERN,12-70,REDFERN AVENU,HASSOCK STREET,BEACH 12 STREET, ,QUEENS, , ,101,C, ,55,1053577,161591,CM,1,31
480252,2010,23,13312,10142010,1711,1,I,H,1,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,805,805,N,N, , ,M,B,12311900,28,6,0,185,BK,BR,T, ,L, , ,LOBBY,65,EAST 112 STRE,PARK AVENUE,MADISON AVENUE, ,MANHATTAN, , ,23,I, , ,999197,229710,CM,1,85
588546,2010,71,7240,12182010,1650,1,O,P,5,MISD,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,850,850,Y,N, , ,M,Q,12011975,35,6,0,180,BK,BR,M, ,L, , ,STREET, , ,PRESIDENT STREET,FRANKLIN AVENUE, ,BROOKLYN, , ,71,A,1, ,995732,182977,CM,1,20
274974,2010,44,4715,6032010,410,A,O,P,1,MISD,3,P,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,44,44,Y,Y, , ,M,B,11181975,33,6,3,195,BA,BR,T, ,L, , ,STREET CORNER, , ,GRANT HIGHWAY,SHAKESPEARE AVENUE, ,BRONX, , ,44,M, , ,1005847,245702,CM,1, 20
596019,2010,34,6858,12232010,2230,A,O,P,1,C.P.W.,1,P,Y,Y,N, ,Y,IN PARK,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,34,34,Y,N, ,S,M,Z,4021992,18,5,9,165,BK,BR,T, ,L, , ,FORT TRYON PARK,1,CORBIN DRIVE,FORT TRYON PARK,CORBIN PLAZA, ,MANHATTAN, , ,34,B,4, , , ,CM,1,20
75335,2010,40,2363,2132010,1603,1,I,H,2,CPW,3,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,807,807,Y,N, , ,M,Q,5241987,22,5,9,210,BK,BR,H, ,L, , ,LOBBY,530,EAST 137 STRE,SAINT ANNS AVENUE,BROOK AVENUE, ,BRONX, , ,40,A,19, ,1006696,233124,CM,1,20
550450,2010,19,3706,11232010,200,A,O,P,1,MISD,15,P,Y,Y,Y,CPM,N, ,0,0,Y, ,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,19,19,Y,N, , ,M,W,5271992,18,6,2,165,RA,BL,T, ,L, , ,RESIDENTIAL,22,EAST 93 STREE,MADISON AVENUE,5 AVENUE, ,MANHATTAN, , ,19,E, , ,996358,225492,CM,1,27
268877,2010,62,2933,5292010,2320,A,O,P,1,MISD,5,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,62,62,N,N,V,S,M,W,9021984,25,6,3,200,BR,BL,M, ,L, , ,STREET, , ,15 AVENUE,62 STREET, ,BROOKLYN, , ,62,H, , ,985546,166997,CM,1, 59
225868,2010,103,6131,5082010,640,1,O,P,1,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,103,103,N,N, , ,F,B,12061981,28,5,8,150,BK,BR,M, ,L, , ,STREET, , ,REMINGTON STREET,LIBERTY AVENUE, ,QUEENS, , ,103,F,9, ,1037020,191521,CM,1, 46
443097,2010,66,2273,9222010,1500,1,O,P,1,FELONY,10,V,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,66,66,Y,N, ,S,M,P,12311900,15,5,6,110,BK,BR,T, ,L, , ,STREET, , ,12 AVENUE,38 STREET, ,BROOKLYN, , ,66,J, , ,987605,173363,CM,1,85
69084,2010,63,262,2092010,1937,A,O,P,1,MISD,1,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,63,63,Y,N, ,S,M,B,8081992,17,5,8,130,BK,BR,T, ,L, , ,STREET,915,EAST 54 STREE,GLENWOOD ROAD,FOSTER AVENUE, ,BROOKLYN, , ,63,H, , ,1005126,170973,CM,1,20
458649,2010,30,2922,10022010,10,A,I,P,1,MISD / CRIMINAL TREPASS,2,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,30,30,N,N, , ,M,Q,12311900,15,5,7,150,BR,BR,M, ,L, , ,BUILDING,321,EDGECOMBE AVE,WEST 150 STREET,WEST 145 STREET, ,MANHATTAN, , ,30,D, ,5,1000224,240149,CM,1,31
192560,2010,79,4858,4232010,107,A,I,P,2,CPW,10,P,Y,N,N, ,Y,99999,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,79,79,N,Y, , ,M,B,1291967,43,5,9,160,BR,BR,M, ,L, , ,COMMERCIAL, , ,THROOP AVENUE,LAFAYETTE AVENUE, ,BROOKLYN, , ,79,D,11, ,1000191,190992,CM,1,20
388660,2010,75,17796,8172010,1830,A,O,P,2,FEL,10,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,75,75,N,N, , ,M,A,12311900,19,5,8,150,BR,BR,T, ,L, , ,STREET, , ,AUTUMN AVENUE,LIBERTY AVENUE, ,BROOKLYN, , ,75,D, , ,1020626,186479,CM,1,46
360414,2010,19,2305,7282010,2350,1,O,P,1,GLA,2,R,Y,N,Y,GLA,N, ,0,0,Y, ,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,137,137,Y,N, , ,F,B,12311900,24,5,7,176,BK,BR,M, ,L, , ,STREETQ, , ,YORK AVENUE,EAST 92 STREET, ,MANHATTAN, , ,19,M, , ,999666,223356,CM,1,46
36429,2010,26,265,1222010,4,A,O,P,3,BURG,5,R,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,26,26,N,N, ,S,M,B,1012010,19,5,5,140,BK,BR,T, ,L, , ,STREET,1461,AMSTERDAM AVE,WEST 133 STREET,WEST 131 STREET, ,MANHATTAN, , ,26,F, ,16,997098,236949,CM,1,14
482814,2010,40,14692,10152010,2310,1,O,H,2,CPW,4,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,40,40,N,N, , ,M,Z,10311992,18,5,8,130,BK,BR,T, ,L, , ,HOUSING,2645,3 AVENUE,EAST 143 STREET,MORRIS AVENUE, ,BRONX, , ,40,I,9, ,1005373,235449,CM,1,20
492543,2010,106,6697,10212010,1445,A,O,P,2,CRIMINAL TRESPASS,5,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,780,780,N,N, , ,M,B,1271994,16,5,9,140,BK,BR,T, ,L, , ,STREET,121-10,ROCKAWAY BOUL,122 STREET,HAWTREE CREEK ROAD, ,QUEENS, , ,106,J, ,13,1035046,185528,CM,1,31
224742,2010,9,2096,5072010,2240,1,O,P,2,BURGLARY,5,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,9,9,Y,N,V,S,M,Q,1031991,19,5,8,150,BK,BR,T, ,L, , ,SIDEWALK,547,EAST 12 STREE,AVENUE B,AVENUE A, ,MANHATTAN, , ,9,B,6,31,989736,204735,CM,1, 14
308969,2010,34,4097,6242010,325,A,O,P,5,C.P.W.,5,P,Y,Y,N, ,Y,OPEN CON,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,34,34,Y,N, , ,M,W,12111975,34,6,0,210,BL,GR,H, ,L, , ,SIDEWALK,55,PAYSON AVENUE,BEAK STREET,DYCKMAN STREET, ,MANHATTAN, , ,34,D,12, ,1004166,255246,CM,1, 20
290500,2010,72,2378,6122010,1345,A,O,P,2,FEL,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,595,595,Y,N,V,S,M,Q,4161985,25,5,10,190,BK,BR,M, ,L, , ,SIDEWALK, , ,55 STREET,4 AVENUE, ,BROOKLYN, , ,72,F,2, ,979951,173783,CM,1,28
218042,2010,115,4926,5052010,902,1,I,P,1,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,115,115,N,N, , ,M,Q,11211959,50,5,5,220,BR,BR,H, ,L, , ,BAR,88-19,31 AVENUE,89 STREET,88 STREET, ,QUEENS, , ,115,C, , ,1017436,216135,CM,1,14
398008,2010,114,8184,8232010,1630,1,O,P,2,CPW,3,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,114,114,Y,N, , ,M,A,8301988,21,5,8,170,BK,BR,M, ,L, , ,STREET, , ,DITMARS BOULEVARD,SHORE BOULEVARD, ,QUEENS, , ,114,G, , ,1006472,224378,CM,1,20
281329,2010,25,5109,6062010,2139,A,O,P,1,FEL,2,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,174,174,N,N, , ,M,B,10291989,20,5,10,220,BK,BR,M, ,L, , , , , ,3 AVENUE,EAST 121 STREET, ,MANHATTAN, , ,25,B, , ,1001502,231160,CM,1,28
311341,2010,23,8508,6252010,1850,1,O,P,2,LARCENY,3,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,23,23,Y,Y,V,S,M,Q,3111987,23,5,8,160,BK,BR,T, ,L, , ,STREET, , ,3 AVENUE,EAST 109 STREET, ,MANHATTAN, , ,23,E, , ,999957,228371,CM,1, 68
368558,2010,79,9829,8032010,1925,A,O,P,2,FELONY,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,175,175,N,N, , ,M,B,3311977,33,5,10,175,BK,BK,M, ,L, , ,STREET, , ,THROOP AVENUE,VAN BUREN STREET, ,BROOKLYN, , ,79,D,  11, ,1000232,190726,CM,1,46
473338,2010,63,2732,10102010,350,A,O,P,3,FEL,1,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,63,63,N,N, , ,M,B,12311900,34,5,9,160,BK,BR,T, ,L, , ,STREET, , ,FLATLANDS AVENUE,UTICA AVENUE, ,BROOKLYN, , ,63,E, , ,1004331,167430,CM,1,46
44981,2010,42,610,1262010,2035,1,O,H,3,MISD,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,833,833,Y,N,V,S,M,B,1281985,25,6,2,195,BK,BR,M, ,L, , ,STREET, , ,TINTON AVENUE,EAST 161 STREET, ,BRONX, , ,42,H, , ,1010878,238437,CM,1,24
227712,2010,41,2832,5092010,120,A,O,P,1,ASSAULT,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,41,41,N,N, , ,M,B,2121977,33,5,7,182,BK,BR,M, ,L, , ,SIDEWALK, , ,FOX STREET,EAST 156 STREET, ,BRONX, , ,41,F,61, ,1012354,236375,CM,1,  9
34254,2010,52,420,1212010,115,A,O,P,1,CPW,5,V,Y,Y,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,52,52,N,Y, , ,M,P,11261988,21,5,6,180,BK,BK,M, ,L, , ,STREET, , ,LANDING ROAD,WEST FORDHAM ROAD, ,BRONX, , ,52,A, , ,1009181,253453,CM,1,20
536443,2010,112,2766,11142010,1219,A,O,P,1,FEL,5,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,112,112,N,N, , ,M,P,3231968,42,5,4,140,BK,BR,M, ,L, , ,STREET, , ,YELLOWSTONE BOULEVARD,64 ROAD, ,QUEENS, , ,112,D,16, ,1025412,205859,CM,1,45
592035,2010,9,5165,12212010,1600,1,I,H,2,CPW,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,804,804,Y,N, , ,M,Q,9191969,41,5,10,180,BK,BR,T, ,L, , ,SIDEWALK,90,AVENUE D,EAST 10 STREET,EAST 6 STREET, ,MANHATTAN, , ,9,A,2, ,990791,202746,CM,1,20
64271,2010,43,1483,2062010,515,1,I,H,1,MISD,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,808,808,N,N, , ,M,B,9071986,23,5,10,170,BK,BR,T, ,L, , ,HALLWAY,2140,SEWARD AVENUE,CASTLE HILL AVENUE,OLMSTEAD AVENUE, ,BRONX, , ,43,B, , ,1025698,238382,CM,1,31
